scenario,hours,seed,policy,true_avoided_loss,paired_gain_vs_uniform,regret_vs_latent_oracle,lots_at_least_quarter_hour,underserved_hours,irreducible_floor
known,80,5,estimated_waterfill,129.56606723071243,37.18957197840017,0.0,52,23.35269894367919,18.696533093574864
known,80,5,reserve_20,128.47675701830312,36.10026176599085,1.0893102124093161,57,28.5939933303303,18.696533093574864
known,80,5,latent_oracle,129.56606723071243,37.18957197840017,0.0,52,23.35269894367919,18.696533093574864
noise_05,20,5,uniform,31.91260970954537,0.0,56.17019456153866,80,5.0,18.696533093574864
noise_05,20,5,estimated_waterfill,80.28731224977193,48.37470254022656,7.7954920213121,21,6.5955853077905795,18.696533093574864
noise_05,20,5,reserve_20,78.6130882239983,46.70047851445293,9.469716047085726,19,8.235406059349236,18.696533093574864
noise_05,20,5,latent_oracle,88.08280427108403,56.17019456153866,0.0,18,7.889089531151809,18.696533093574864
noise_05,80,5,uniform,92.37649525231227,0.0,37.18957197840017,80,20.0,18.696533093574864
noise_05,80,5,estimated_waterfill,121.76991690696232,29.393421654650055,7.796150323750112,53,19.285956492700727,18.696533093574864
noise_05,80,5,reserve_20,120.83065977205467,28.454164519742406,8.735407458657761,59,24.560969356542643,18.696533093574864
noise_05,80,5,latent_oracle,129.56606723071243,37.18957197840017,0.0,52,23.35269894367919,18.696533093574864
noise_10,20,5,uniform,31.91260970954537,0.0,56.17019456153866,80,5.0,18.696533093574864
noise_10,20,5,estimated_waterfill,61.28123710048515,29.36862739093978,26.80156717059888,19,4.961476048360284,18.696533093574864
noise_10,20,5,reserve_20,61.131373170607915,29.218763461062544,26.951431100476114,17,6.929823808141282,18.696533093574864
noise_10,20,5,latent_oracle,88.08280427108403,56.17019456153866,0.0,18,7.889089531151809,18.696533093574864
noise_10,80,5,uniform,92.37649525231227,0.0,37.18957197840017,80,20.0,18.696533093574864
noise_10,80,5,estimated_waterfill,100.13557179051175,7.75907653819948,29.430495440200687,48,15.72483533325817,18.696533093574864
noise_10,80,5,reserve_20,100.66699969575919,8.29050444344692,28.899067534953247,52,22.908183209202846,18.696533093574864
noise_10,80,5,latent_oracle,129.56606723071243,37.18957197840017,0.0,52,23.35269894367919,18.696533093574864
noise_20,20,5,uniform,31.91260970954537,0.0,56.17019456153866,80,5.0,18.696533093574864
noise_20,20,5,estimated_waterfill,25.471888758327072,-6.4407209512182995,62.61091551275696,14,3.33449161696709,18.696533093574864
noise_20,20,5,reserve_20,27.449967658935783,-4.462642050609588,60.632836612148246,12,5.704733662417171,18.696533093574864
noise_20,20,5,latent_oracle,88.08280427108403,56.17019456153866,0.0,18,7.889089531151809,18.696533093574864
noise_20,80,5,uniform,92.37649525231227,0.0,37.18957197840017,80,20.0,18.696533093574864
noise_20,80,5,estimated_waterfill,50.435597612654774,-41.94089763965749,79.13046961805766,33,11.77036541987343,18.696533093574864
noise_20,80,5,reserve_20,63.749277273898926,-28.62721797841334,65.81678995681351,43,22.104519715688152,18.696533093574864
noise_20,80,5,latent_oracle,129.56606723071243,37.18957197840017,0.0,52,23.35269894367919,18.696533093574864
biased_underserved,20,5,uniform,31.91260970954537,0.0,56.17019456153866,80,5.0,18.696533093574864
biased_underserved,20,5,estimated_waterfill,84.22186117917502,52.30925146962965,3.8609430919090073,13,3.252590884047187,18.696533093574864
biased_underserved,20,5,reserve_20,83.0989051159402,51.18629540639483,4.983899155143831,12,6.62752387312424,18.696533093574864
biased_underserved,20,5,latent_oracle,88.08280427108403,56.17019456153866,0.0,18,7.889089531151809,18.696533093574864
biased_underserved,80,5,uniform,92.37649525231227,0.0,37.18957197840017,80,20.0,18.696533093574864
biased_underserved,80,5,estimated_waterfill,119.53653353928284,27.160038286970575,10.029533691429592,49,7.155479679216192,18.696533093574864
biased_underserved,80,5,reserve_20,125.8061363845235,33.42964113221123,3.7599308461889365,60,21.198949562192166,18.696533093574864
biased_underserved,80,5,latent_oracle,129.56606723071243,37.18957197840017,0.0,52,23.35269894367919,18.696533093574864
blindspot_ignored,20,5,uniform,20.92000376258194,0.0,27.923111304100548,80,5.0,77.09295306591052
blindspot_ignored,20,5,estimated_waterfill,45.178922848772885,24.258919086190947,3.6641922179096014,18,7.889089531151808,77.09295306591052
blindspot_ignored,20,5,reserve_20,42.690210546529066,21.770206783947128,6.15290452015342,15,9.602560775934778,77.09295306591052
blindspot_ignored,20,5,latent_oracle,48.843115066682486,27.923111304100548,0.0,14,2.678135179775355,77.09295306591052
blindspot_ignored,80,5,uniform,59.88526026304003,0.0,20.573141755667756,80,20.0,77.09295306591052
blindspot_ignored,80,5,estimated_waterfill,77.74134675171933,17.856086488679303,2.717055266988453,52,23.35269894367919,77.09295306591052
blindspot_ignored,80,5,reserve_20,75.87053752887583,15.985277265835798,4.587864489831958,57,28.593993330330296,77.09295306591052
blindspot_ignored,80,5,latent_oracle,80.45840201870779,20.573141755667756,0.0,53,8.04572106172151,77.09295306591052
known,20,6,uniform,23.235693140863663,0.0,15.690741310049763,80,5.0,11.958799829228793
known,20,6,estimated_waterfill,38.926434450913426,15.690741310049763,0.0,24,3.9507939653170374,11.958799829228793
known,20,6,reserve_20,36.682411342654206,13.446718201790542,2.2440231082592206,21,6.306298023604418,11.958799829228793
known,20,6,latent_oracle,38.926434450913426,15.690741310049763,0.0,24,3.9507939653170374,11.958799829228793
known,80,6,uniform,62.2106256508838,0.0,11.3812462390176,80,20.0,11.958799829228793
known,80,6,estimated_waterfill,73.5918718899014,11.3812462390176,0.0,60,12.419375687332327,11.958799829228793
known,80,6,reserve_20,71.87722553998532,9.66659988910152,1.7146463499160802,68,20.061502327076386,11.958799829228793
known,80,6,latent_oracle,73.5918718899014,11.3812462390176,0.0,60,12.419375687332327,11.958799829228793
noise_05,20,6,uniform,23.235693140863663,0.0,15.690741310049763,80,5.0,11.958799829228793
noise_05,20,6,estimated_waterfill,35.53516657576677,12.29947343490311,3.391267875146653,22,2.843442973459192,11.958799829228793
noise_05,20,6,reserve_20,33.713267310913054,10.47757417004939,5.2131671400003725,18,5.390653399400771,11.958799829228793
noise_05,20,6,latent_oracle,38.926434450913426,15.690741310049763,0.0,24,3.9507939653170374,11.958799829228793
noise_05,80,6,uniform,62.2106256508838,0.0,11.3812462390176,80,20.0,11.958799829228793
noise_05,80,6,estimated_waterfill,68.81526294655379,6.604637295669988,4.776608943347611,57,13.182212185646867,11.958799829228793
noise_05,80,6,reserve_20,67.53081083013113,5.320185179247332,6.061061059770267,66,20.081620526754904,11.958799829228793
noise_05,80,6,latent_oracle,73.5918718899014,11.3812462390176,0.0,60,12.419375687332327,11.958799829228793
noise_10,20,6,uniform,23.235693140863663,0.0,15.690741310049763,80,5.0,11.958799829228793
noise_10,20,6,estimated_waterfill,27.448546957959877,4.212853817096214,11.477887492953549,17,2.252214396310995,11.958799829228793
noise_10,20,6,reserve_20,27.246994023993526,4.011300883129863,11.6794404269199,15,4.891683173506725,11.958799829228793
noise_10,20,6,latent_oracle,38.926434450913426,15.690741310049763,0.0,24,3.9507939653170374,11.958799829228793
noise_10,80,6,uniform,62.2106256508838,0.0,11.3812462390176,80,20.0,11.958799829228793
noise_10,80,6,estimated_waterfill,56.6571107051896,-5.553514945694197,16.934761184711796,46,10.346074305513886,11.958799829228793
noise_10,80,6,reserve_20,57.55231300081287,-4.6583126500709255,16.039558889088525,56,19.51018894141384,11.958799829228793
noise_10,80,6,latent_oracle,73.5918718899014,11.3812462390176,0.0,60,12.419375687332327,11.958799829228793
noise_20,20,6,uniform,23.235693140863663,0.0,15.690741310049763,80,5.0,11.958799829228793
noise_20,20,6,estimated_waterfill,16.57421964037087,-6.661473500492793,22.352214810542556,10,2.0042815728398318,11.958799829228793
noise_20,20,6,reserve_20,18.91509422019351,-4.320598920670154,20.011340230719917,9,5.085203305835404,11.958799829228793
noise_20,20,6,latent_oracle,38.926434450913426,15.690741310049763,0.0,24,3.9507939653170374,11.958799829228793
noise_20,80,6,uniform,62.2106256508838,0.0,11.3812462390176,80,20.0,11.958799829228793
noise_20,80,6,estimated_waterfill,29.45098104473417,-32.75964460614963,44.14089084516723,24,4.525607759715389,11.958799829228793
noise_20,80,6,reserve_20,36.94605412408761,-25.26457152679619,36.64581776581379,37,17.984114056303845,11.958799829228793
noise_20,80,6,latent_oracle,73.5918718899014,11.3812462390176,0.0,60,12.419375687332327,11.958799829228793
biased_underserved,20,6,uniform,23.235693140863663,0.0,15.690741310049763,80,5.0,11.958799829228793
biased_underserved,20,6,estimated_waterfill,34.45882049988817,11.223127359024506,4.467613951025257,24,0.0,11.958799829228793
biased_underserved,20,6,reserve_20,34.577305976544274,11.34161283568061,4.349128474369152,19,4.000000000000001,11.958799829228793
biased_underserved,20,6,latent_oracle,38.926434450913426,15.690741310049763,0.0,24,3.9507939653170374,11.958799829228793
biased_underserved,80,6,uniform,62.2106256508838,0.0,11.3812462390176,80,20.0,11.958799829228793
biased_underserved,80,6,estimated_waterfill,68.87477975782268,6.664154106938881,4.717092132078719,56,1.4973560303271034,11.958799829228793
biased_underserved,80,6,reserve_20,70.49713445857039,8.286508807686587,3.094737431331012,69,16.000000000000004,11.958799829228793
biased_underserved,80,6,latent_oracle,73.5918718899014,11.3812462390176,0.0,60,12.419375687332327,11.958799829228793
blindspot_ignored,20,6,uniform,19.49292797287735,0.0,15.029917879010515,80,5.0,28.280329265691986
blindspot_ignored,20,6,estimated_waterfill,32.492235169272604,12.999307196395254,2.0306106826152615,24,3.9507939653170365,28.280329265691986
blindspot_ignored,20,6,reserve_20,29.987758263386212,10.494830290508862,4.5350875885016535,21,6.306298023604418,28.280329265691986
blindspot_ignored,20,6,latent_oracle,34.522845851887865,15.029917879010515,0.0,24,0.38140276310184273,28.280329265691986
blindspot_ignored,80,6,uniform,52.26804462790173,0.0,12.950999115580643,80,20.0,28.280329265691986
blindspot_ignored,80,6,estimated_waterfill,63.4203583095465,11.15231368164477,1.7986854339358729,60,12.419375687332332,28.280329265691986
blindspot_ignored,80,6,reserve_20,60.81717409587481,8.549129467973081,4.401869647607562,68,20.061502327076386,28.280329265691986
blindspot_ignored,80,6,latent_oracle,65.21904374348237,12.950999115580643,0.0,58,2.5631087691265084,28.280329265691986
known,20,7,uniform,21.82808868497834,0.0,32.93112580643049,80,5.0,13.642719821367505
known,20,7,estimated_waterfill,54.75921449140883,32.93112580643049,0.0,16,9.022410003910213,13.642719821367505
known,20,7,reserve_20,52.83151407163728,31.00342538665894,1.927700419771547,15,11.013836254949883,13.642719821367505
known,20,7,latent_oracle,54.75921449140883,32.93112580643049,0.0,16,9.022410003910213,13.642719821367505
known,80,7,uniform,64.32367313363892,0.0,27.19713197360379,80,20.0,13.642719821367505
known,80,7,estimated_waterfill,91.52080510724271,27.19713197360379,0.0,52,26.86337880090593,13.642719821367505
known,80,7,reserve_20,90.68484701013766,26.36117387649874,0.8359580971050491,55,30.347611374500538,13.642719821367505
known,80,7,latent_oracle,91.52080510724271,27.19713197360379,0.0,52,26.86337880090593,13.642719821367505
noise_05,20,7,uniform,21.82808868497834,0.0,32.93112580643049,80,5.0,13.642719821367505
noise_05,20,7,estimated_waterfill,52.034463985172614,30.206375300194274,2.7247505062362123,16,8.27979024498612,13.642719821367505
noise_05,20,7,reserve_20,50.14284872523866,28.314760040260317,4.616365766170169,15,10.147499098540559,13.642719821367505
noise_05,20,7,latent_oracle,54.75921449140883,32.93112580643049,0.0,16,9.022410003910213,13.642719821367505
noise_05,80,7,uniform,64.32367313363892,0.0,27.19713197360379,80,20.0,13.642719821367505
noise_05,80,7,estimated_waterfill,87.6790305281815,23.35535739454258,3.841774579061209,49,25.262570324387113,13.642719821367505
noise_05,80,7,reserve_20,87.01042916759883,22.68675603395991,4.510375939643879,53,29.26542736821058,13.642719821367505
noise_05,80,7,latent_oracle,91.52080510724271,27.19713197360379,0.0,52,26.86337880090593,13.642719821367505
noise_10,20,7,uniform,21.82808868497834,0.0,32.93112580643049,80,5.0,13.642719821367505
noise_10,20,7,estimated_waterfill,46.88257777993601,25.054489094957667,7.87663671147282,16,8.196248142087677,13.642719821367505
noise_10,20,7,reserve_20,45.126176942265346,23.298088257287006,9.63303754914348,15,10.140059416221792,13.642719821367505
noise_10,20,7,latent_oracle,54.75921449140883,32.93112580643049,0.0,16,9.022410003910213,13.642719821367505
noise_10,80,7,uniform,64.32367313363892,0.0,27.19713197360379,80,20.0,13.642719821367505
noise_10,80,7,estimated_waterfill,79.87250623114586,15.548833097506943,11.648298876096845,45,22.27362897649167,13.642719821367505
noise_10,80,7,reserve_20,80.47180454778041,16.14813141414149,11.0490005594623,48,28.11378457300263,13.642719821367505
noise_10,80,7,latent_oracle,91.52080510724271,27.19713197360379,0.0,52,26.86337880090593,13.642719821367505
noise_20,20,7,uniform,21.82808868497834,0.0,32.93112580643049,80,5.0,13.642719821367505
noise_20,20,7,estimated_waterfill,38.507514577900686,16.679425892922346,16.25169991350814,11,8.10347523961129,13.642719821367505
noise_20,20,7,reserve_20,38.64165066278644,16.8135619778081,16.117563828622387,10,10.205446596460693,13.642719821367505
noise_20,20,7,latent_oracle,54.75921449140883,32.93112580643049,0.0,16,9.022410003910213,13.642719821367505
noise_20,80,7,uniform,64.32367313363892,0.0,27.19713197360379,80,20.0,13.642719821367505
noise_20,80,7,estimated_waterfill,62.03536768878418,-2.2883054448547426,29.48543741845853,32,18.456431370658404,13.642719821367505
noise_20,80,7,reserve_20,65.51167787976881,1.1880047461298915,26.009127227473897,40,27.689506904905958,13.642719821367505
noise_20,80,7,latent_oracle,91.52080510724271,27.19713197360379,0.0,52,26.86337880090593,13.642719821367505
biased_underserved,20,7,uniform,21.82808868497834,0.0,32.93112580643049,80,5.0,13.642719821367505
biased_underserved,20,7,estimated_waterfill,45.1324954027331,23.30440671775476,9.626719088675728,20,1.6027230077597525,13.642719821367505
biased_underserved,20,7,reserve_20,43.39447731621576,21.566388631237423,11.364737175193063,19,4.966147390598564,13.642719821367505
biased_underserved,20,7,latent_oracle,54.75921449140883,32.93112580643049,0.0,16,9.022410003910213,13.642719821367505
biased_underserved,80,7,uniform,64.32367313363892,0.0,27.19713197360379,80,20.0,13.642719821367505
biased_underserved,80,7,estimated_waterfill,83.69355449985393,19.36988136621501,7.827250607388777,45,8.485580246872802,13.642719821367505
biased_underserved,80,7,reserve_20,86.97773364122015,22.654060507581235,4.543071466022553,60,20.89789816881521,13.642719821367505
biased_underserved,80,7,latent_oracle,91.52080510724271,27.19713197360379,0.0,52,26.86337880090593,13.642719821367505
blindspot_ignored,20,7,uniform,15.509805998784126,0.0,18.54967151207004,80,5.0,52.60491503850189
blindspot_ignored,20,7,estimated_waterfill,30.32710891110856,14.817302912324434,3.7323685997456053,16,9.022410003910213,52.60491503850189
blindspot_ignored,20,7,reserve_20,27.981370554831308,12.471564556047182,6.078106956022857,15,11.013836254949886,52.60491503850189
blindspot_ignored,20,7,latent_oracle,34.059477510854165,18.54967151207004,0.0,20,2.2771904904304687,52.60491503850189
blindspot_ignored,80,7,uniform,44.93748714114306,0.0,16.333325872257703,80,20.0,52.60491503850189
blindspot_ignored,80,7,estimated_waterfill,58.55404489830084,13.616557757157778,2.7167681150999243,52,26.86337880090593,52.60491503850189
blindspot_ignored,80,7,reserve_20,57.418664060357855,12.481176919214796,3.8521489530429065,55,30.347611374500538,52.60491503850189
blindspot_ignored,80,7,latent_oracle,61.27081301340076,16.333325872257703,0.0,47,9.528706499320114,52.60491503850189
known,20,8,uniform,21.558022808295693,0.0,14.992921014637549,80,5.0,11.282971362331388
known,20,8,estimated_waterfill,36.55094382293324,14.992921014637549,0.0,25,6.271034939417008,11.282971362331388
known,20,8,reserve_20,35.2196286856108,13.661605877315107,1.3313151373224414,22,7.689209087279386,11.282971362331388
known,20,8,latent_oracle,36.55094382293324,14.992921014637549,0.0,25,6.271034939417008,11.282971362331388
known,80,8,uniform,59.5389754248743,0.0,10.961906714095242,80,20.0,11.282971362331388
known,80,8,estimated_waterfill,70.50088213896954,10.961906714095242,0.0,58,20.6226999987024,11.282971362331388
known,80,8,reserve_20,69.63451484812279,10.09553942324849,0.8663672908467532,62,24.498745280788516,11.282971362331388
known,80,8,latent_oracle,70.50088213896954,10.961906714095242,0.0,58,20.6226999987024,11.282971362331388
noise_05,20,8,uniform,21.558022808295693,0.0,14.992921014637549,80,5.0,11.282971362331388
noise_05,20,8,estimated_waterfill,32.25136283258578,10.693340024290084,4.299580990347465,27,4.579637161873552,11.282971362331388
noise_05,20,8,reserve_20,31.793832643786924,10.235809835491231,4.757111179146317,26,6.146831413163513,11.282971362331388
noise_05,20,8,latent_oracle,36.55094382293324,14.992921014637549,0.0,25,6.271034939417008,11.282971362331388
noise_05,80,8,uniform,59.5389754248743,0.0,10.961906714095242,80,20.0,11.282971362331388
noise_05,80,8,estimated_waterfill,66.14443476822129,6.605459343346986,4.356447370748256,57,17.434448394930726,11.282971362331388
noise_05,80,8,reserve_20,65.52178537695288,5.982809952078576,4.979096762016667,61,21.328493564198624,11.282971362331388
noise_05,80,8,latent_oracle,70.50088213896954,10.961906714095242,0.0,58,20.6226999987024,11.282971362331388
noise_10,20,8,uniform,21.558022808295693,0.0,14.992921014637549,80,5.0,11.282971362331388
noise_10,20,8,estimated_waterfill,25.83346401638496,4.275441208089266,10.717479806548283,24,3.7107970894622917,11.282971362331388
noise_10,20,8,reserve_20,26.054906147859846,4.496883339564153,10.496037675073396,24,5.561072647361123,11.282971362331388
noise_10,20,8,latent_oracle,36.55094382293324,14.992921014637549,0.0,25,6.271034939417008,11.282971362331388
noise_10,80,8,uniform,59.5389754248743,0.0,10.961906714095242,80,20.0,11.282971362331388
noise_10,80,8,estimated_waterfill,53.53710875461605,-6.001866670258252,16.963773384353495,48,12.98747700870803,11.282971362331388
noise_10,80,8,reserve_20,55.231316662484716,-4.307658762389586,15.269565476484829,55,19.509949885774752,11.282971362331388
noise_10,80,8,latent_oracle,70.50088213896954,10.961906714095242,0.0,58,20.6226999987024,11.282971362331388
noise_20,20,8,uniform,21.558022808295693,0.0,14.992921014637549,80,5.0,11.282971362331388
noise_20,20,8,estimated_waterfill,12.516750349621551,-9.041272458674142,24.03419347331169,14,2.223321309995189,11.282971362331388
noise_20,20,8,reserve_20,15.434769834128428,-6.123252974167265,21.116173988804814,14,5.039082015354445,11.282971362331388
noise_20,20,8,latent_oracle,36.55094382293324,14.992921014637549,0.0,25,6.271034939417008,11.282971362331388
noise_20,80,8,uniform,59.5389754248743,0.0,10.961906714095242,80,20.0,11.282971362331388
noise_20,80,8,estimated_waterfill,26.08703056960547,-33.451944855268835,44.41385156936407,29,7.062735957048722,11.282971362331388
noise_20,80,8,reserve_20,33.240956487870875,-26.298018937003427,37.25992565109867,39,18.154434917626308,11.282971362331388
noise_20,80,8,latent_oracle,70.50088213896954,10.961906714095242,0.0,58,20.6226999987024,11.282971362331388
biased_underserved,20,8,uniform,21.558022808295693,0.0,14.992921014637549,80,5.0,11.282971362331388
biased_underserved,20,8,estimated_waterfill,31.824182774576258,10.266159966280565,4.726761048356984,24,0.0,11.282971362331388
biased_underserved,20,8,reserve_20,33.246599682798454,11.688576874502761,3.3043441401347877,21,4.000000000000001,11.282971362331388
biased_underserved,20,8,latent_oracle,36.55094382293324,14.992921014637549,0.0,25,6.271034939417008,11.282971362331388
biased_underserved,80,8,uniform,59.5389754248743,0.0,10.961906714095242,80,20.0,11.282971362331388
biased_underserved,80,8,estimated_waterfill,61.44592204824144,1.9069466233671406,9.054960090728102,52,1.5347505259671017,11.282971362331388
biased_underserved,80,8,reserve_20,67.35238484319163,7.8134094183173275,3.148497295777915,66,16.000000000000004,11.282971362331388
biased_underserved,80,8,latent_oracle,70.50088213896954,10.961906714095242,0.0,58,20.6226999987024,11.282971362331388
blindspot_ignored,20,8,uniform,17.004540370144422,0.0,14.825894236875495,80,5.0,31.457723930465114
blindspot_ignored,20,8,estimated_waterfill,28.531003884697984,11.526463514553562,3.299430722321933,25,6.271034939417009,31.457723930465114
blindspot_ignored,20,8,reserve_20,27.085382330255634,10.080841960111211,4.745052276764284,22,7.689209087279386,31.457723930465114
blindspot_ignored,20,8,latent_oracle,31.830434607019917,14.825894236875495,0.0,24,0.11417408534901241,31.457723930465114
blindspot_ignored,80,8,uniform,47.25247958095894,0.0,11.351822228795669,80,20.0,31.457723930465114
blindspot_ignored,80,8,estimated_waterfill,56.06447809469626,8.811998513737322,2.539823715058347,58,20.622699998702394,31.457723930465114
blindspot_ignored,80,8,reserve_20,54.812895618535144,7.5604160375762035,3.7914061912194654,62,24.498745280788512,31.457723930465114
blindspot_ignored,80,8,latent_oracle,58.60430180975461,11.351822228795669,0.0,55,4.800478052979052,31.457723930465114
known,20,9,uniform,19.573480288245342,0.0,18.890751972411536,80,5.0,10.919452082320472
known,20,9,estimated_waterfill,38.46423226065688,18.890751972411536,0.0,21,6.652777194593363,10.919452082320472
known,20,9,reserve_20,37.012564032066,17.43908374382066,1.4516682285908757,20,8.062933484187763,10.919452082320472
known,20,9,latent_oracle,38.46423226065688,18.890751972411536,0.0,21,6.652777194593363,10.919452082320472
known,80,9,uniform,55.4555953508137,0.0,14.904668436439941,80,20.0,10.919452082320472
known,80,9,estimated_waterfill,70.36026378725364,14.904668436439941,0.0,56,27.958480820158776,10.919452082320472
known,80,9,reserve_20,69.74615057716176,14.290555226348054,0.6141132100918867,60,31.769299781457335,10.919452082320472
known,80,9,latent_oracle,70.36026378725364,14.904668436439941,0.0,56,27.958480820158776,10.919452082320472
noise_05,20,9,uniform,19.573480288245342,0.0,18.890751972411536,80,5.0,10.919452082320472
noise_05,20,9,estimated_waterfill,35.24446500324386,15.670984714998518,3.219767257413018,17,6.381922362992381,10.919452082320472
noise_05,20,9,reserve_20,34.03885294556406,14.465372657318717,4.425379315092819,17,7.607447986316651,10.919452082320472
noise_05,20,9,latent_oracle,38.46423226065688,18.890751972411536,0.0,21,6.652777194593363,10.919452082320472
noise_05,80,9,uniform,55.4555953508137,0.0,14.904668436439941,80,20.0,10.919452082320472
noise_05,80,9,estimated_waterfill,67.68571683604823,12.230121485234527,2.6745469512054143,48,27.331922918256666,10.919452082320472
noise_05,80,9,reserve_20,67.20157107260832,11.745975721794615,3.1586927146453263,54,31.217005409269614,10.919452082320472
noise_05,80,9,latent_oracle,70.36026378725364,14.904668436439941,0.0,56,27.958480820158776,10.919452082320472
noise_10,20,9,uniform,19.573480288245342,0.0,18.890751972411536,80,5.0,10.919452082320472
noise_10,20,9,estimated_waterfill,28.969613009198287,9.396132720952945,9.494619251458591,16,5.988839608190804,10.919452082320472
noise_10,20,9,reserve_20,28.357227879344993,8.783747591099651,10.107004381311885,15,7.925080300129341,10.919452082320472
noise_10,20,9,latent_oracle,38.46423226065688,18.890751972411536,0.0,21,6.652777194593363,10.919452082320472
noise_10,80,9,uniform,55.4555953508137,0.0,14.904668436439941,80,20.0,10.919452082320472
noise_10,80,9,estimated_waterfill,62.70650305633123,7.250907705517527,7.653760730922414,44,27.71062931258483,10.919452082320472
noise_10,80,9,reserve_20,62.18548629646063,6.729890945646929,8.174777490793012,50,31.997987094146712,10.919452082320472
noise_10,80,9,latent_oracle,70.36026378725364,14.904668436439941,0.0,56,27.958480820158776,10.919452082320472
noise_20,20,9,uniform,19.573480288245342,0.0,18.890751972411536,80,5.0,10.919452082320472
noise_20,20,9,estimated_waterfill,23.05358334705233,3.4801030588069892,15.410648913604547,17,6.576054571312687,10.919452082320472
noise_20,20,9,reserve_20,21.05481590292369,1.481335614678347,17.40941635773319,16,8.65945122628609,10.919452082320472
noise_20,20,9,latent_oracle,38.46423226065688,18.890751972411536,0.0,21,6.652777194593363,10.919452082320472
noise_20,80,9,uniform,55.4555953508137,0.0,14.904668436439941,80,20.0,10.919452082320472
noise_20,80,9,estimated_waterfill,47.51805886777089,-7.937536483042813,22.842204919482754,35,24.45279797898206,10.919452082320472
noise_20,80,9,reserve_20,48.75082459227531,-6.704770758538395,21.609439194978336,42,28.82717499854101,10.919452082320472
noise_20,80,9,latent_oracle,70.36026378725364,14.904668436439941,0.0,56,27.958480820158776,10.919452082320472
biased_underserved,20,9,uniform,19.573480288245342,0.0,18.890751972411536,80,5.0,10.919452082320472
biased_underserved,20,9,estimated_waterfill,33.083571751847316,13.510091463601974,5.380660508809562,17,0.06781159580529987,10.919452082320472
biased_underserved,20,9,reserve_20,34.20544920182134,14.631968913575996,4.25878305883554,16,4.000000000000001,10.919452082320472
biased_underserved,20,9,latent_oracle,38.46423226065688,18.890751972411536,0.0,21,6.652777194593363,10.919452082320472
biased_underserved,80,9,uniform,55.4555953508137,0.0,14.904668436439941,80,20.0,10.919452082320472
biased_underserved,80,9,estimated_waterfill,58.74971808780557,3.2941227369918664,11.610545699448075,54,2.3029816758436454,10.919452082320472
biased_underserved,80,9,reserve_20,65.18686658401671,9.73127123320301,5.173397203236931,67,16.52400172603821,10.919452082320472
biased_underserved,80,9,latent_oracle,70.36026378725364,14.904668436439941,0.0,56,27.958480820158776,10.919452082320472
blindspot_ignored,20,9,uniform,15.079388826456793,0.0,17.770615775605847,80,5.0,35.78203934453911
blindspot_ignored,20,9,estimated_waterfill,29.500874272058123,14.42148544560133,3.3491303300045168,21,6.652777194593363,35.78203934453911
blindspot_ignored,20,9,reserve_20,28.008012430208634,12.928623603751841,4.841992171854006,20,8.062933484187763,35.78203934453911
blindspot_ignored,20,9,latent_oracle,32.85000460206264,17.770615775605847,0.0,18,0.4885555481718497,35.78203934453911
blindspot_ignored,80,9,uniform,42.55262500878113,0.0,12.373204444505411,80,20.0,35.78203934453911
blindspot_ignored,80,9,estimated_waterfill,52.207524045277424,9.654899036496296,2.7183054080091154,56,27.958480820158776,35.78203934453911
blindspot_ignored,80,9,reserve_20,51.145913327902136,8.593288319121008,3.7799161253844034,60,31.76929978145732,35.78203934453911
blindspot_ignored,80,9,latent_oracle,54.92582945328654,12.373204444505411,0.0,58,7.603406869494547,35.78203934453911
known,20,10,uniform,26.47669355463669,0.0,27.95680601793078,80,5.0,14.738123310871885
known,20,10,estimated_waterfill,54.43349957256747,27.95680601793078,0.0,18,1.8969464229466304,14.738123310871885
known,20,10,reserve_20,51.73705488182507,25.260361327188377,2.6964446907424033,15,4.76094083951458,14.738123310871885
known,20,10,latent_oracle,54.43349957256747,27.95680601793078,0.0,18,1.8969464229466304,14.738123310871885
known,80,10,uniform,74.35817533150905,0.0,20.95894790304041,80,20.0,14.738123310871885
known,80,10,estimated_waterfill,95.31712323454946,20.95894790304041,0.0,51,14.694092534120793,14.738123310871885
known,80,10,reserve_20,93.90481622378498,19.54664089227593,1.4123070107644793,55,20.501782630075688,14.738123310871885
known,80,10,latent_oracle,95.31712323454946,20.95894790304041,0.0,51,14.694092534120793,14.738123310871885
noise_05,20,10,uniform,26.47669355463669,0.0,27.95680601793078,80,5.0,14.738123310871885
noise_05,20,10,estimated_waterfill,46.93313624772686,20.456442693090167,7.500363324840613,22,2.0083335043260733,14.738123310871885
noise_05,20,10,reserve_20,45.23280344231023,18.75610988767354,9.200696130257242,19,4.868490021843963,14.738123310871885
noise_05,20,10,latent_oracle,54.43349957256747,27.95680601793078,0.0,18,1.8969464229466304,14.738123310871885
noise_05,80,10,uniform,74.35817533150905,0.0,20.95894790304041,80,20.0,14.738123310871885
noise_05,80,10,estimated_waterfill,88.71728446444644,14.359109132937391,6.59983877010302,53,16.921377150860206,14.738123310871885
noise_05,80,10,reserve_20,87.50439067569711,13.146215344188064,7.812732558852346,56,22.824661339190882,14.738123310871885
noise_05,80,10,latent_oracle,95.31712323454946,20.95894790304041,0.0,51,14.694092534120793,14.738123310871885
noise_10,20,10,uniform,26.47669355463669,0.0,27.95680601793078,80,5.0,14.738123310871885
